order_id,customer_id,customer_name,customer_email,order_date,shipping_city,shipping_state,shipping_country,shipping_cost,product_id,product_name,category,quantity,unit_price,revenue,store_name,payment_method,order_status
ORD003322,CUST00339,Mark Harris,matthewjensen@example.net,2025-11-30,Juanchester,North Carolina,USA,27.91,PROD7153,Pruning Shears,Garden Tools,3,257.17,771.51,CampMaster,Credit Card,Returned
ORD003323,CUST01366,Joseph Atkinson,christine71@example.net,2025-06-19,Lake Jacob,Ohio,USA,20.96,PROD2630,Solar Light,Lighting,3,238.09,714.27,HomeEssentials,Google Pay,Completed
ORD003324,CUST02436,Joseph Carey,kirstenjordan@example.net,2026-01-10,Aaronstad,North Carolina,USA,12.36,PROD3724,Patio Table,Patio Furniture,4,370.73,1482.92,HomeEssentials,Credit Card,Completed
ORD003325,CUST01143,Thomas Phillips PhD,elizabeth72@example.net,2023-08-17,Mooremouth,Kansas,USA,15.57,PROD2427,Outdoor Lamp,Lighting,3,194.28,582.84,,Google Pay,Completed
ORD003326,CUST00074,Joshua Gonzalez,alan95@example.org,2025-12-05,West Aprilside,Montana,USA,5.3,PROD3310,Area Rug,Home Decor,3,101.35,304.05,GardenPro,Credit Card,Completed
ORD003327,CUST02116,Alicia Flowers,jacobandrews@example.org,2023-09-17,Pachecostad,North Dakota,USA,29.66,PROD5962,Solar Light,Lighting,3,485.8,1457.4,GardenPro,Google Pay,Completed
ORD003328,CUST01901,Elizabeth Summers,nancymoore@example.net,2025-01-30,Melissafurt,New Jersey,USA,18.29,PROD6333,Wall Art,Home Decor,3,99.25,297.75,PatioWorld,PayPal,Returned
ORD003329,CUST00385,Anne Jackson,meghansanchez@example.com,2026-02-17,North Stacy,Alabama,USA,27.78,PROD6124,Garden Hose,Garden Tools,3,56.45,169.35,PatioWorld,PayPal,Completed
ORD003330,CUST02413,Suzanne Nicholson,wilsonkristin@example.net,2025-01-18,North Evan,Colorado,USA,8.09,PROD8145,Sleeping Bag,Camping Gear,4,65.48,261.92,PatioWorld,Credit Card,Completed
ORD003331,CUST00253,Cody Randolph,swansoncraig@example.com,2023-12-26,Jonesborough,Washington,USA,19.37,PROD5316,Sleeping Bag,Camping Gear,1,315.31,315.31,HomeEssentials,PayPal,Cancelled
ORD003332,CUST00127,Evan Roberts,pbrown@example.org,2024-03-12,South Patriciafort,Wisconsin,USA,21.84,PROD7305,Wall Art,Home Decor,3,304.16,912.48,OutdoorHub,Apple Pay,Returned
ORD003333,CUST00972,Matthew Hurley,kinglisa@example.com,2025-08-04,Murphychester,South Carolina,USA,10.01,PROD7395,LED Lantern,Lighting,1,474.65,474.65,OutdoorHub,PayPal,Returned
ORD003334,CUST01524,Michael Carey,william66@example.com,2024-04-08,New Craigberg,Oklahoma,USA,13.45,PROD3626,Patio Table,Patio Furniture,5,136.42,682.1,PatioWorld,PayPal,Cancelled
ORD003335,CUST02296,Barbara Richards,ryanallen@example.net,2023-06-29,Gouldport,Hawaii,USA,20.82,PROD1280,Wall Art,Home Decor,4,371.02,1484.08,PatioWorld,Google Pay,Returned
ORD003336,CUST02389,Lisa Le,josephmeyer@example.com,2024-04-19,Erinville,Kansas,USA,25.33,PROD6169,Outdoor Sofa,Patio Furniture,3,103.64,310.92,OutdoorHub,Google Pay,Returned
ORD003337,CUST01178,Thomas Case,sdoyle@example.org,2025-03-07,Lake Krystal,North Carolina,USA,20.61,PROD2232,Outdoor Lamp,Lighting,4,160.04,640.16,GardenPro,Apple Pay,Returned
ORD003338,CUST02221,Alyssa Johnston,dianapoole@example.net,2024-08-18,Nguyenfort,Colorado,USA,18.56,PROD1376,Wall Art,Home Decor,1,320.12,320.12,HomeEssentials,Google Pay,Completed
ORD003339,CUST00235,Lawrence Brown,alexanderpratt@example.net,2024-04-26,East Rodneyton,Nebraska,USA,13.83,PROD4646,Shovel,Garden Tools,2,353.53,707.06,OutdoorHub,PayPal,Returned
ORD003340,CUST00912,Christopher Massey,mosessusan@example.net,2024-03-03,Huntbury,Connecticut,USA,7.78,PROD1018,Shovel,Garden Tools,2,451.2,902.4,PatioWorld,PayPal,Completed
ORD003341,CUST01371,Kyle Yang,burtonmichael@example.net,2025-12-31,Lindseyshire,Vermont,USA,12.99,PROD7439,Garden Bench,Patio Furniture,4,301.07,1204.28,GardenPro,Credit Card,Returned
ORD003342,CUST02320,Eileen Dyer,michellevasquez@example.com,2024-12-26,Russellberg,Oregon,USA,16.44,PROD8922,Portable Stove,Camping Gear,3,239.25,717.75,GardenPro,Credit Card,Cancelled
ORD003343,CUST01952,William Rhodes,wlee@example.org,2026-02-20,Lake Jameston,New Mexico,USA,7.12,PROD3353,Shovel,Garden Tools,1,211.62,211.62,OutdoorHub,Google Pay,Returned
ORD003344,CUST00286,Cody Nguyen,gharris@example.net,2025-02-23,Port Alexisview,Wyoming,USA,8.79,PROD5155,Outdoor Sofa,Patio Furniture,4,359.1,1436.4,PatioWorld,Apple Pay,Returned
ORD003345,CUST02105,Christopher Marshall,patricia95@example.net,2023-11-15,West Janice,Arkansas,USA,26.69,PROD7350,Pruning Shears,Garden Tools,3,107.93,323.79,CampMaster,Google Pay,Completed
ORD003346,CUST01690,William Kim,castrokerri@example.com,2025-01-09,West Leechester,Kentucky,USA,6.81,PROD4279,Garden Bench,Patio Furniture,1,425.49,425.49,PatioWorld,Google Pay,Cancelled
ORD003347,CUST01875,Kelly Davis,luis54@example.net,2024-07-21,New Luisbury,Louisiana,USA,9.19,PROD3345,Solar Light,Lighting,2,211.08,422.16,GardenPro,Credit Card,Completed
ORD003348,CUST00315,Ryan Jackson,gsmith@example.com,2024-12-28,West Jeremy,Texas,USA,26.21,PROD7216,Garden Bench,Patio Furniture,5,64.15,320.75,GardenPro,PayPal,Cancelled
ORD003349,CUST02175,Audrey Lamb,arthurbennett@example.net,2025-12-18,New Erinbury,Michigan,USA,20.46,PROD5760,Shovel,Garden Tools,4,255.52,1022.08,CampMaster,Apple Pay,Completed
ORD003350,CUST00644,Matthew Sanchez,thomas29@example.org,2023-07-23,Beverlyfurt,Nebraska,USA,29.27,PROD9842,LED Lantern,Lighting,4,112.19,448.76,CampMaster,PayPal,Returned
ORD003351,CUST01629,Elaine Hughes,ybentley@example.net,2025-12-13,Erinbury,South Carolina,USA,22.58,PROD7401,Outdoor Sofa,Patio Furniture,5,85.55,427.75,GardenPro,Google Pay,Cancelled
ORD003352,CUST01835,Angel Bell,richardnielsen@example.com,2024-02-02,North Ashley,Pennsylvania,USA,11.12,PROD5742,LED Lantern,Lighting,5,478.58,2392.9,PatioWorld,Google Pay,Cancelled
ORD003353,CUST00423,Phillip Thomas,lindseyheather@example.com,2025-02-02,North Johnborough,Montana,USA,14.14,PROD9105,Area Rug,Home Decor,5,163.07,815.35,CampMaster,Credit Card,Returned
ORD003354,CUST00787,David Valdez,riverajeffrey@example.org,2024-09-23,Jasonton,Massachusetts,USA,29.54,PROD6290,Sleeping Bag,Camping Gear,5,485.9,2429.5,CampMaster,Credit Card,Completed
ORD003355,CUST00104,Susan Ford,hannah13@example.com,2026-04-27,Weberville,Washington,USA,9.27,PROD9469,Decorative Vase,Home Decor,5,69.55,347.75,CampMaster,Apple Pay,Cancelled
ORD003356,CUST00262,Sarah Anderson,ycollins@example.net,2025-01-27,Lake Matthewstad,Wyoming,USA,8.23,PROD2854,Decorative Vase,Home Decor,3,30.95,92.85,PatioWorld,PayPal,Cancelled
ORD003357,CUST01060,Michael Munoz,julie92@example.net,2023-07-21,West Jennifer,Arkansas,USA,14.47,PROD2900,Outdoor Sofa,Patio Furniture,4,370.98,1483.92,HomeEssentials,PayPal,Cancelled
ORD003358,CUST01924,Madison Morgan,uyu@example.org,2023-07-10,Makaylamouth,Alabama,USA,11.52,PROD5437,Outdoor Lamp,Lighting,2,462.14,924.28,PatioWorld,Apple Pay,Cancelled
ORD003359,CUST02251,Michael Newman,derekbuchanan@example.org,2025-12-08,Port Anita,New Mexico,USA,18.16,PROD7262,Wall Art,Home Decor,4,108.33,-100.0,CampMaster,Credit Card,Returned
ORD003360,CUST01188,Elizabeth Wilson,alex32@example.com,2024-03-24,New Amandaburgh,South Carolina,USA,29.0,PROD5169,Area Rug,Home Decor,4,36.63,146.52,HomeEssentials,PayPal,Cancelled
ORD003361,CUST00509,Mr. Christopher Villanueva,evan33@example.net,2025-04-29,Dunnstad,Nebraska,USA,19.94,PROD5273,Garden Hose,Garden Tools,4,496.84,1987.36,OutdoorHub,Google Pay,Returned
ORD003362,CUST01576,Melissa Lindsey,pgomez@example.org,2026-01-19,Davidburgh,Idaho,USA,8.09,PROD9791,Sleeping Bag,Camping Gear,1,21.19,21.19,OutdoorHub,Google Pay,Returned
ORD003363,CUST01432,Kristen Valentine,alanlewis@example.org,2026-01-30,Singletonview,Pennsylvania,USA,6.88,PROD2505,Garden Bench,Patio Furniture,3,336.38,1009.14,PatioWorld,Apple Pay,Completed
ORD003364,CUST00576,Sherri Weber,wcarter@example.com,2025-08-12,Lauraville,North Dakota,USA,28.78,PROD6937,Tent,Camping Gear,5,49.82,249.1,HomeEssentials,Credit Card,Completed
ORD003365,CUST01924,Madison Morgan,uyu@example.org,2023-06-18,Littleland,Nebraska,USA,20.64,PROD3300,Portable Stove,Camping Gear,2,466.06,932.12,OutdoorHub,Credit Card,Completed
ORD003366,CUST00751,Leslie Cunningham,maryramirez@example.org,2025-05-28,East Jenny,New York,USA,23.98,PROD8228,Decorative Vase,Home Decor,5,86.12,430.6,CampMaster,Google Pay,Cancelled
ORD003367,CUST00744,Riley Rowe,cswanson@example.com,2026-04-26,East Catherine,New Hampshire,USA,10.84,PROD8791,LED Lantern,Lighting,1,298.0,298.0,OutdoorHub,Google Pay,Cancelled
ORD003368,CUST00291,Veronica Chavez,rhondadavis@example.org,2026-06-07,Lynntown,Idaho,USA,28.54,PROD6022,Outdoor Sofa,Patio Furniture,2,273.99,547.98,CampMaster,Credit Card,Returned
ORD003369,CUST01687,Dakota Ramirez,luis33@example.com,2023-11-28,Sancheztown,Idaho,USA,26.67,PROD7153,Outdoor Sofa,Patio Furniture,5,452.03,2260.15,GardenPro,Apple Pay,Completed
ORD003370,CUST00671,Frederick Nash,alvaradoscott@example.net,2024-12-19,Karenside,California,USA,10.25,PROD7286,Area Rug,Home Decor,5,238.0,1190.0,HomeEssentials,Credit Card,Returned
ORD003371,CUST02016,Rhonda Coleman,mooreclifford@example.org,2024-06-06,Debramouth,Maryland,USA,21.43,PROD5934,Portable Stove,Camping Gear,2,55.08,110.16,PatioWorld,PayPal,Returned
ORD003372,CUST02132,Robert Evans,carly88@example.com,2023-09-18,Johnsonshire,Vermont,USA,11.22,PROD3911,Sleeping Bag,Camping Gear,2,66.9,133.8,HomeEssentials,Google Pay,Cancelled
ORD003373,CUST01932,Brian Bonilla,alyssasolis@example.com,2023-10-05,Margaretborough,Alaska,USA,16.83,PROD8685,Garden Hose,Garden Tools,4,400.28,1601.12,CampMaster,Apple Pay,Completed
ORD003374,CUST01444,Oscar Drake,gonzalesjerry@example.com,2024-10-18,Millerfort,New Hampshire,USA,25.17,PROD4263,Decorative Vase,Home Decor,3,494.6,1483.8,OutdoorHub,Apple Pay,Returned
ORD003375,CUST00397,James Johnson,penamichelle@example.org,2023-11-15,New Williamberg,Indiana,USA,6.92,PROD2303,Pruning Shears,Garden Tools,1,105.17,105.17,HomeEssentials,PayPal,Returned
ORD003376,CUST00597,Brianna Roman,kyle81@example.org,2024-07-17,New James,Texas,USA,15.57,PROD7578,Shovel,Garden Tools,1,93.47,93.47,OutdoorHub,PayPal,Completed
ORD003377,CUST00772,Mary Kennedy,michael65@example.org,2025-10-20,East Johnton,Kansas,USA,25.99,PROD5829,Outdoor Lamp,Lighting,2,183.5,367.0,CampMaster,PayPal,Returned
ORD003378,CUST00385,Anne Jackson,meghansanchez@example.com,2025-07-02,Tinabury,Ohio,USA,11.17,PROD9588,Shovel,Garden Tools,5,386.24,1931.2,PatioWorld,PayPal,Completed
ORD003379,CUST01350,Christian Vargas,linda85@example.com,2025-08-02,New Jamie,Mississippi,USA,24.81,PROD5974,Area Rug,Home Decor,5,85.12,425.6,GardenPro,Credit Card,Cancelled
ORD003380,CUST02346,Belinda Jackson,johnsonnatalie@example.net,2026-03-20,Travisville,Maryland,USA,15.38,PROD4428,Outdoor Sofa,Patio Furniture,2,208.45,416.9,OutdoorHub,Credit Card,Cancelled
ORD003381,CUST00407,Donna Kent,wagneraaron@example.net,2025-02-16,West Christopher,Mississippi,USA,22.59,PROD6022,Solar Light,Lighting,4,31.5,126.0,CampMaster,Google Pay,Returned
ORD003382,CUST00482,Melissa Hudson,hwest@example.com,2025-06-02,Valenzuelaburgh,Delaware,USA,22.9,PROD9319,Wall Art,Home Decor,4,137.63,550.52,PatioWorld,Google Pay,Completed
ORD003383,CUST00451,Maurice Doyle,welchkathleen@example.net,2024-01-31,Lake Robertborough,Mississippi,USA,17.54,PROD1581,Garden Bench,Patio Furniture,4,362.44,1449.76,OutdoorHub,Apple Pay,Cancelled
ORD003384,CUST00807,Tiffany Cohen,jennygarcia@example.com,2026-02-09,Leeshire,Wisconsin,USA,11.12,PROD8448,Area Rug,Home Decor,4,20.34,81.36,OutdoorHub,Credit Card,Returned
ORD003385,CUST02362,Christina White,yoderjeffrey@example.org,2025-02-17,Heathertown,New Hampshire,USA,18.46,PROD2249,Garden Bench,Patio Furniture,3,272.39,817.17,GardenPro,Apple Pay,Returned
ORD003386,CUST01008,Anthony Long,ginagordon@example.org,2023-09-04,Lake Deborah,Delaware,USA,22.31,PROD2342,Solar Light,Lighting,3,373.95,1121.85,CampMaster,Apple Pay,Completed
ORD003387,CUST02068,Mary Jones,amberhopkins@example.org,2023-09-17,Angelachester,North Carolina,USA,28.05,PROD5421,Garden Hose,Garden Tools,1,107.95,107.95,GardenPro,PayPal,Cancelled
ORD003388,CUST01476,Kelly Rogers,sochoa@example.com,2023-06-19,New Davidland,Oklahoma,USA,17.15,PROD1881,Camping Chair,Camping Gear,2,245.56,491.12,GardenPro,PayPal,Cancelled
ORD003389,CUST02441,Andrew Lewis,rebeccacook@example.net,2025-03-07,East Michelle,New Jersey,USA,8.38,PROD5312,Wall Art,Home Decor,5,398.32,1991.6,PatioWorld,Credit Card,Completed
ORD003390,CUST01953,Grace Kelley,bradshawgarrett@example.org,2026-05-06,Lake Xavier,New Jersey,USA,13.57,PROD3301,Wall Art,Home Decor,5,433.35,2166.75,GardenPro,PayPal,Completed
ORD003391,CUST00037,Eric Valenzuela,darlenemcneil@example.net,2023-10-06,Chavezborough,Massachusetts,USA,15.08,PROD9279,LED Lantern,Lighting,1,103.01,103.01,OutdoorHub,PayPal,Completed
ORD003392,CUST00163,Heather Cook,kevin02@example.org,2026-05-30,New Nicholas,Montana,USA,25.75,PROD3375,Sleeping Bag,Camping Gear,5,87.6,438.0,HomeEssentials,Credit Card,Cancelled
ORD003393,CUST02458,Monica Johnson,gallegoskatherine@example.com,2026-05-06,East Jameshaven,Oklahoma,USA,20.98,PROD6912,Tent,Camping Gear,4,120.13,480.52,PatioWorld,Apple Pay,Cancelled
ORD003394,CUST02332,Richard Henry,chayes@example.com,2026-03-16,South Jamie,Delaware,USA,13.94,PROD4391,Decorative Vase,Home Decor,3,312.01,936.03,HomeEssentials,Google Pay,Returned
ORD003395,CUST01470,Mr. Frank Maldonado,heatherdavid@example.org,2023-07-06,Hubbardville,Arkansas,USA,9.59,PROD6636,Outdoor Sofa,Patio Furniture,5,165.72,828.6,PatioWorld,Credit Card,Completed
ORD003396,CUST02282,Shane Hernandez,eramirez@example.com,2025-10-13,New William,Hawaii,USA,23.4,PROD7641,Garden Bench,Patio Furniture,4,155.14,620.56,GardenPro,Credit Card,Returned
ORD003397,CUST00964,Wendy Mcbride,xsanchez@example.net,2024-09-10,New Jesse,Alaska,USA,20.74,PROD3573,Wall Art,Home Decor,3,430.73,1292.19,OutdoorHub,Credit Card,Returned
ORD003398,CUST02440,Robert West,murrayjeffrey@example.com,2024-09-04,South Rebekahberg,New Mexico,USA,6.64,PROD3771,Camping Chair,Camping Gear,3,271.6,814.8,CampMaster,PayPal,Returned
ORD003399,CUST01973,Randy Smith,jill48@example.com,2026-04-08,Port Lindaport,Tennessee,USA,21.3,PROD5876,Area Rug,Home Decor,3,113.99,341.97,CampMaster,Credit Card,Returned
ORD003400,CUST01311,Nathan Lee,sonya97@example.com,2025-06-08,Leachtown,Oklahoma,USA,19.87,PROD7006,Outdoor Sofa,Patio Furniture,3,208.18,624.54,GardenPro,Credit Card,Cancelled
ORD003401,CUST02077,Karen Rios,elizabethdurham@example.net,2025-06-07,Lake Linda,Maine,USA,22.76,PROD4848,Sleeping Bag,Camping Gear,3,416.74,1250.22,GardenPro,Apple Pay,Completed
ORD003402,CUST02394,James Hall,gchavez@example.net,2026-03-02,Gilbertport,Delaware,USA,5.56,PROD6498,Outdoor Sofa,Patio Furniture,2,265.79,531.58,HomeEssentials,Google Pay,Cancelled
ORD003403,CUST01166,John Roach DVM,christy61@example.org,2026-03-20,East Amber,Colorado,USA,10.8,PROD9911,Outdoor Sofa,Patio Furniture,5,165.64,828.2,CampMaster,Apple Pay,Cancelled
ORD003404,CUST01665,Heather Pennington,martincandice@example.org,2025-05-02,Jonathanland,Texas,USA,9.88,PROD2136,Wall Art,Home Decor,5,186.51,932.55,CampMaster,Apple Pay,Cancelled
ORD003405,CUST02290,Marcus Watts,philip11@example.net,2024-09-22,Johnsonburgh,Tennessee,USA,26.98,PROD4419,Portable Stove,Camping Gear,4,389.27,1557.08,CampMaster,PayPal,Returned
ORD003406,CUST00197,Mindy Henderson DDS,myoung@example.org,2024-11-13,East Calvin,Washington,USA,15.65,PROD5802,Area Rug,Home Decor,4,44.45,177.8,HomeEssentials,Apple Pay,Completed
ORD003407,CUST01038,Bridget Cole,courtney71@example.com,2024-12-19,Chelseafurt,Vermont,USA,6.68,PROD9105,Pruning Shears,Garden Tools,1,486.94,486.94,GardenPro,PayPal,Completed
ORD003408,CUST02261,Michael Morales,nclark@example.org,2025-10-09,East John,Nevada,USA,26.42,PROD6906,Wall Art,Home Decor,2,78.33,156.66,GardenPro,PayPal,Cancelled
ORD003409,CUST01654,Tiffany Henderson,jeremyschultz@example.org,2024-10-26,West Christian,Maine,USA,28.71,PROD3412,Patio Table,Patio Furniture,1,254.05,254.05,GardenPro,Credit Card,Cancelled
ORD003410,CUST00825,Meghan Odonnell,allenroberto@example.net,2024-11-24,Elizabethbury,Vermont,USA,6.57,PROD8163,Garden Hose,Garden Tools,4,171.86,687.44,CampMaster,Credit Card,Cancelled
ORD003411,CUST01565,Miss Courtney Christian MD,joshua94@example.com,2025-05-14,North Evan,Oregon,USA,22.1,PROD5787,Wall Art,Home Decor,3,112.22,336.66,GardenPro,Google Pay,Cancelled
ORD003412,CUST00545,William Evans,liudevin@example.org,2025-01-04,East William,Connecticut,USA,20.07,PROD8426,Patio Table,Patio Furniture,4,435.26,1741.04,PatioWorld,PayPal,Completed
ORD003413,CUST02257,Daniel Ramirez,bakerashley@example.org,2024-02-16,Karenmouth,Mississippi,USA,8.83,PROD2352,Outdoor Sofa,Patio Furniture,4,293.67,1174.68,PatioWorld,Credit Card,Completed
ORD003414,CUST01664,Alicia Garner,lmorales@example.net,2024-07-09,Veronicafurt,Rhode Island,USA,15.4,PROD9539,Patio Table,Patio Furniture,2,285.47,570.94,OutdoorHub,Google Pay,Completed
ORD003415,CUST02310,Matthew Buckley,melindasullivan@example.org,2024-06-09,Longside,Wyoming,USA,9.31,PROD3606,Area Rug,Home Decor,5,367.02,1835.1,PatioWorld,Credit Card,Returned
ORD003416,CUST02269,Amber Rodriguez,georgediaz@example.org,2023-10-02,New Adam,Washington,USA,28.75,PROD5072,Garden Hose,Garden Tools,3,303.58,910.74,OutdoorHub,Credit Card,Cancelled
ORD003417,CUST01164,Christopher Conley,jevans@example.net,2025-08-27,Lake Todd,Iowa,USA,16.06,PROD8870,Patio Table,Patio Furniture,1,431.23,431.23,OutdoorHub,Credit Card,Cancelled
ORD003418,CUST02437,Natasha Moore,austinruben@example.com,2025-07-13,Moodyborough,California,USA,18.75,PROD1897,Wall Art,Home Decor,3,122.56,367.68,GardenPro,Apple Pay,Returned
ORD003419,CUST01498,Rebecca Vega,lindsey12@example.net,,East Gregoryfurt,Michigan,USA,23.75,PROD2949,Decorative Vase,Home Decor,2,215.6,431.2,OutdoorHub,PayPal,Cancelled
ORD003420,CUST02369,Christine Williams,kristopher99@example.com,2024-03-03,East Coryton,Rhode Island,USA,19.33,PROD8945,Wall Art,Home Decor,2,116.91,233.82,PatioWorld,Credit Card,Returned
ORD003421,CUST00986,Robin Nunez,andrew18@example.org,2024-07-01,North Samuelberg,Georgia,USA,11.98,PROD4636,Shovel,Garden Tools,1,338.33,338.33,PatioWorld,PayPal,Completed
ORD003422,CUST00907,James Smith,paulwatts@example.net,2024-11-20,West Joseph,Hawaii,USA,21.32,PROD1235,Outdoor Sofa,Patio Furniture,2,483.59,967.18,PatioWorld,Google Pay,Returned
ORD003423,CUST01106,Joseph Anderson,christine03@example.org,2024-09-28,Jacobsonborough,West Virginia,USA,24.13,PROD7089,LED Lantern,Lighting,2,294.2,588.4,CampMaster,Credit Card,Returned
ORD003424,CUST00047,Marc Cummings,christinepace@example.org,2024-04-16,Kelleyport,Michigan,USA,13.08,PROD6568,Solar Light,Lighting,5,473.78,2368.9,GardenPro,Google Pay,Completed
ORD003425,CUST02486,John Sharp,chelsea49@example.org,2023-10-22,Lake Dylan,Oregon,USA,6.94,PROD9192,Portable Stove,Camping Gear,3,227.38,682.14,PatioWorld,Google Pay,Cancelled
ORD003426,CUST00525,John Diaz,ethan66@example.net,2026-05-07,Alexistown,Rhode Island,USA,15.85,PROD6495,Garden Bench,Patio Furniture,4,472.88,1891.52,CampMaster,Credit Card,Completed
ORD003427,CUST02228,Mr. Jonathan Johnson,imichael@example.org,2025-06-10,Port Samuelmouth,Arkansas,USA,9.63,PROD7983,Camping Chair,Camping Gear,4,227.31,909.24,GardenPro,Google Pay,Cancelled
ORD003428,CUST00826,Cynthia Brooks,heather10@example.net,2025-08-07,Kerrside,Missouri,USA,18.8,PROD8869,Tent,Camping Gear,2,111.58,223.16,HomeEssentials,Credit Card,Returned
ORD003429,CUST01472,Jesse Mercado,kavila@example.org,,Brittanyville,Alaska,USA,7.85,PROD8360,Portable Stove,Camping Gear,3,321.49,964.47,PatioWorld,PayPal,Cancelled
ORD003430,CUST02345,Peter Golden,joseph81@example.org,2024-03-30,Calebville,Pennsylvania,USA,11.48,PROD4540,Pruning Shears,Garden Tools,3,484.66,1453.98,OutdoorHub,Credit Card,Returned
ORD003431,CUST00035,Sarah Winters,bjordan@example.org,2024-06-26,North Joshuaville,Arizona,USA,27.31,PROD4721,Sleeping Bag,Camping Gear,3,42.22,126.66,OutdoorHub,Google Pay,Returned
ORD003432,CUST00376,Michael White,hollyfox@example.org,2023-07-10,Port Zachary,Delaware,USA,12.92,PROD2317,Outdoor Lamp,Lighting,3,119.31,357.93,HomeEssentials,PayPal,Returned
ORD003433,CUST02424,Cynthia Wilson,andersonchristina@example.com,2023-07-05,East William,Louisiana,USA,14.81,PROD4097,Pruning Shears,Garden Tools,1,42.27,-100.0,CampMaster,Credit Card,Completed
ORD003434,CUST02011,Adam Powers,charlesfitzgerald@example.net,2025-10-14,Lake Dustin,Alabama,USA,10.35,PROD1733,Patio Table,Patio Furniture,2,53.07,106.14,HomeEssentials,Credit Card,Cancelled
ORD003435,CUST01287,Elizabeth Yates,casey41@example.com,2025-02-14,Kathyberg,Alaska,USA,29.54,PROD9183,Solar Light,Lighting,2,107.7,215.4,PatioWorld,Credit Card,Returned
ORD003436,CUST00700,Scott Montoya,perezjohn@example.org,2024-07-08,Lake Autumnchester,Hawaii,USA,20.0,PROD4270,Camping Chair,Camping Gear,3,137.03,411.09,PatioWorld,Credit Card,Returned
ORD003437,CUST01765,Timothy Trujillo,knightolivia@example.org,2026-05-11,Nicholasborough,Texas,USA,25.1,PROD3321,camping chair,Patio Furniture,3,493.09,1479.27,PatioWorld,Apple Pay,Cancelled
